< 0, 0, 0 >
< 112.185, 0, 164.157 >
< 112.185, 0, 164.157 >
< 111.258, 0, 163.048 >
< 108.476, 0, 163.048 >
< 108.476, 0, 163.048 >
< 105.695, 0, 163.048 >
< 105.695, 0, 163.048 >
< 104.768, 0, 163.048 >
< 104.768, 0, 163.048 >
< 104.768, 0, 163.048 >
< 101.986, 0, 163.048 >
< 101.986, 0, 163.048 >
< 99.2047, 0, 161.939 >
< 99.2047, 0, 160.829 >
< 99.2047, 0, 160.829 >
< 99.2047, 0, 160.829 >
< 99.2047, 0, 160.829 >
< 99.2047, 0, 159.72 >
< 99.2047, 0, 159.72 >
< 99.2047, 0, 159.72 >
< 99.2047, 0, 158.611 >
< 99.2047, 0, 158.611 >
< 99.2047, 0, 157.502 >
< 99.2047, 0, 156.393 >
< 99.2047, 0, 155.284 >
< 99.2047, 0, 155.284 >
< 99.2047, 0, 155.284 >
< 99.2047, 0, 154.174 >
< 99.2047, 0, 154.174 >
< 99.2047, 0, 154.174 >
< 99.2047, 0, 154.174 >
< 99.2047, 0, 153.065 >
< 99.2047, 0, 153.065 >
< 99.2047, 0, 153.065 >
< 99.2047, 0, 153.065 >
< 98.2775, 0, 151.956 >
< 98.2775, 0, 151.956 >
< 98.2775, 0, 151.956 >
< 98.2775, 0, 151.956 >
< 99.2047, 0, 151.956 >
< 99.2047, 0, 151.956 >
< 99.2047, 0, 151.956 >
< 99.2047, 0, 151.956 >
< 99.2047, 0, 150.847 >
< 99.2047, 0, 150.847 >
< 99.2047, 0, 150.847 >
< 99.2047, 0, 150.847 >
< 99.2047, 0, 150.847 >
< 99.2047, 0, 150.847 >
< 99.2047, 0, 150.847 >
< 99.2047, 0, 150.847 >
< 99.2047, 0, 150.847 >
< 99.2047, 0, 150.847 >
< 99.2047, 0, 150.847 >
< 99.2047, 0, 150.847 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 99.2047, 0, 149.738 >
< 101.986, 0, 149.738 >
< 101.986, 0, 149.738 >
< 101.986, 0, 149.738 >
< 101.986, 0, 148.629 >
< 101.986, 0, 148.629 >
< 101.986, 0, 148.629 >
< 101.986, 0, 148.629 >
< 101.986, 0, 148.629 >
< 101.986, 0, 148.629 >
< 101.986, 0, 148.629 >
< 101.986, 0, 148.629 >
< 101.986, 0, 148.629 >
< 101.986, 0, 148.629 >
< 101.986, 0, 148.629 >
< 101.986, 0, 149.738 >
< 101.986, 0, 149.738 >
< 101.986, 0, 149.738 >
< 101.986, 0, 149.738 >
< 101.986, 0, 149.738 >
< 101.986, 0, 149.738 >
< 101.986, 0, 149.738 >
< 101.986, 0, 149.738 >
< 101.986, 0, 149.738 >
< 101.986, 0, 149.738 >
< 101.986, 0, 149.738 >
< 101.986, 0, 149.738 >
< 101.986, 0, 148.629 >
< 104.768, 0, 149.738 >
< 104.768, 0, 149.738 >
< 104.768, 0, 149.738 >
< 104.768, 0, 149.738 >
< 104.768, 0, 149.738 >
< 104.768, 0, 149.738 >
< 105.695, 0, 149.738 >
< 105.695, 0, 149.738 >
< 105.695, 0, 149.738 >
< 105.695, 0, 149.738 >
< 105.695, 0, 149.738 >
< 105.695, 0, 149.738 >
< 107.549, 0, 149.738 >
< 107.549, 0, 149.738 >
< 108.476, 0, 148.629 >
< 108.476, 0, 148.629 >
< 108.476, 0, 148.629 >
< 108.476, 0, 148.629 >
< 108.476, 0, 148.629 >
< 108.476, 0, 148.629 >
< 110.33, 0, 148.629 >
< 110.33, 0, 148.629 >
< 110.33, 0, 148.629 >
< 110.33, 0, 148.629 >
< 110.33, 0, 148.629 >
< 110.33, 0, 148.629 >
< 110.33, 0, 148.629 >
< 110.33, 0, 148.629 >
< 110.33, 0, 148.629 >
< 110.33, 0, 148.629 >
< 111.258, 0, 148.629 >
< 111.258, 0, 148.629 >
< 111.258, 0, 149.738 >
< 111.258, 0, 149.738 >
< 111.258, 0, 153.065 >
< 112.185, 0, 153.065 >
< 114.966, 0, 154.174 >
< 117.748, 0, 155.284 >
< 118.675, 0, 155.284 >
< 118.675, 0, 155.284 >
< 118.675, 0, 155.284 >
< 119.602, 0, 154.174 >
< 119.602, 0, 154.174 >
< 121.456, 0, 153.065 >
< 121.456, 0, 151.956 >
< 121.456, 0, 151.956 >
< 121.456, 0, 151.956 >
< 123.31, 0, 151.956 >
< 123.31, 0, 150.847 >
< 123.31, 0, 150.847 >
< 123.31, 0, 149.738 >
< 123.31, 0, 150.847 >
< 123.31, 0, 150.847 >
< 123.31, 0, 150.847 >
< 123.31, 0, 150.847 >
< 123.31, 0, 150.847 >
< 123.31, 0, 151.956 >
< 121.456, 0, 155.284 >
< 121.456, 0, 155.284 >
< 119.602, 0, 156.393 >
< 119.602, 0, 157.502 >
< 119.602, 0, 158.611 >
< 118.675, 0, 159.72 >
< 118.675, 0, 159.72 >
< 118.675, 0, 160.829 >
< 118.675, 0, 161.939 >
< 117.748, 0, 163.048 >
< 117.748, 0, 163.048 >
< 117.748, 0, 163.048 >
< 117.748, 0, 164.157 >
< 117.748, 0, 164.157 >
< 117.748, 0, 164.157 >
< 117.748, 0, 164.157 >
< 117.748, 0, 165.266 >
< 117.748, 0, 165.266 >
< 117.748, 0, 165.266 >
< 117.748, 0, 165.266 >
< 117.748, 0, 166.375 >
< 117.748, 0, 166.375 >
< 117.748, 0, 167.484 >
< 123.31, 0, 184.122 >
< 123.31, 0, 184.122 >
< 123.31, 0, 184.122 >
< 123.31, 0, 185.231 >
< 121.456, 0, 185.231 >
< 121.456, 0, 185.231 >
< 121.456, 0, 185.231 >
< 121.456, 0, 185.231 >
< 121.456, 0, 186.34 >
< 121.456, 0, 186.34 >
< 121.456, 0, 187.45 >
< 121.456, 0, 187.45 >
< 119.602, 0, 187.45 >
< 119.602, 0, 187.45 >
< 118.675, 0, 188.559 >
< 117.748, 0, 189.668 >
< 117.748, 0, 189.668 >
< 117.748, 0, 188.559 >
< 117.748, 0, 188.559 >
< 117.748, 0, 187.45 >
< 117.748, 0, 187.45 >
< 118.675, 0, 184.122 >
< 118.675, 0, 184.122 >
< 118.675, 0, 184.122 >
< 118.675, 0, 183.013 >
< 118.675, 0, 184.122 >
< 119.602, 0, 180.795 >
< 119.602, 0, 181.904 >
< 118.675, 0, 181.904 >
< 119.602, 0, 181.904 >
< 119.602, 0, 181.904 >
< 119.602, 0, 181.904 >
< 119.602, 0, 181.904 >
< 118.675, 0, 181.904 >
< 117.748, 0, 184.122 >
< 116.82, 0, 184.122 >
< 116.82, 0, 184.122 >
< 114.966, 0, 185.231 >
< 114.966, 0, 185.231 >
< 114.966, 0, 185.231 >
< 114.039, 0, 185.231 >
< 114.039, 0, 185.231 >
< 112.185, 0, 186.34 >
< 112.185, 0, 186.34 >
< 111.258, 0, 187.45 >
< 111.258, 0, 187.45 >
< 110.33, 0, 189.668 >
< 110.33, 0, 189.668 >
< 110.33, 0, 189.668 >
< 108.476, 0, 190.777 >
< 108.476, 0, 190.777 >
< 107.549, 0, 191.886 >
< 107.549, 0, 191.886 >
< 107.549, 0, 192.995 >
< 107.549, 0, 192.995 >
< 105.695, 0, 194.105 >
< 105.695, 0, 194.105 >
< 105.695, 0, 194.105 >
< 105.695, 0, 194.105 >
< 105.695, 0, 195.214 >
< 105.695, 0, 195.214 >
< 105.695, 0, 195.214 >
< 105.695, 0, 195.214 >
< 105.695, 0, 194.105 >
< 105.695, 0, 192.995 >
< 107.549, 0, 190.777 >
< 108.476, 0, 190.777 >
< 108.476, 0, 189.668 >
< 110.33, 0, 188.559 >
< 111.258, 0, 186.34 >
< 111.258, 0, 186.34 >
< 111.258, 0, 185.231 >
< 112.185, 0, 185.231 >
< 112.185, 0, 186.34 >
< 112.185, 0, 186.34 >
< 112.185, 0, 187.45 >
< 114.039, 0, 187.45 >
< 114.039, 0, 187.45 >
< 114.966, 0, 184.122 >
< 117.748, 0, 180.795 >
< 119.602, 0, 176.358 >
< 118.675, 0, 179.685 >
< 117.748, 0, 180.795 >
< 116.82, 0, 183.013 >
< 114.966, 0, 184.122 >
< 114.039, 0, 186.34 >
< 112.185, 0, 187.45 >
< 112.185, 0, 188.559 >
< 111.258, 0, 189.668 >
< 110.33, 0, 190.777 >
< 111.258, 0, 190.777 >
< 111.258, 0, 190.777 >
< 111.258, 0, 191.886 >
< 111.258, 0, 191.886 >
< 112.185, 0, 191.886 >
< 112.185, 0, 191.886 >
< 112.185, 0, 191.886 >
< 112.185, 0, 191.886 >
< 112.185, 0, 190.777 >
< 112.185, 0, 190.777 >
< 114.039, 0, 190.777 >
< 114.039, 0, 190.777 >
< 114.039, 0, 190.777 >
< 114.039, 0, 190.777 >
< 114.039, 0, 190.777 >
< 114.039, 0, 189.668 >
< 114.039, 0, 189.668 >
< 114.039, 0, 189.668 >
< 114.039, 0, 189.668 >
< 114.966, 0, 189.668 >
< 114.966, 0, 189.668 >
< 114.966, 0, 189.668 >
< 114.966, 0, 189.668 >
< 114.966, 0, 189.668 >
< 114.966, 0, 189.668 >
< 114.966, 0, 189.668 >
< 114.966, 0, 189.668 >
< 114.966, 0, 189.668 >
< 114.966, 0, 189.668 >
< 114.966, 0, 189.668 >
< 114.966, 0, 189.668 >
< 114.966, 0, 189.668 >
< 114.966, 0, 189.668 >
< 114.966, 0, 189.668 >
< 114.966, 0, 189.668 >
< 114.966, 0, 189.668 >
< 116.82, 0, 188.559 >
< 116.82, 0, 188.559 >
< 116.82, 0, 188.559 >
< 116.82, 0, 188.559 >
< 116.82, 0, 188.559 >
< 116.82, 0, 188.559 >
< 116.82, 0, 188.559 >
< 116.82, 0, 188.559 >
< 116.82, 0, 188.559 >
< 116.82, 0, 188.559 >
< 116.82, 0, 188.559 >
< 116.82, 0, 188.559 >
< 116.82, 0, 188.559 >
< 116.82, 0, 188.559 >
< 116.82, 0, 188.559 >
< 117.748, 0, 188.559 >
< 117.748, 0, 188.559 >
< 117.748, 0, 188.559 >
< 118.675, 0, 188.559 >
< 118.675, 0, 188.559 >
< 121.456, 0, 194.105 >
< 121.456, 0, 195.214 >
< 121.456, 0, 196.323 >
< 121.456, 0, 197.432 >
< 124.238, 0, 196.323 >
< 125.165, 0, 196.323 >
< 126.092, 0, 196.323 >
< 126.092, 0, 197.432 >
< 127.946, 0, 197.432 >
< 127.946, 0, 198.541 >
< 127.946, 0, 199.65 >
< 128.873, 0, 201.869 >
< 127.946, 0, 204.087 >
< 126.092, 0, 206.305 >
< 125.165, 0, 208.524 >
< 125.165, 0, 209.633 >
< 125.165, 0, 210.742 >
< 124.238, 0, 212.96 >
< 123.31, 0, 214.07 >
< 123.31, 0, 216.288 >
< 123.31, 0, 217.397 >
< 121.456, 0, 219.615 >
< 121.456, 0, 220.725 >
< 119.602, 0, 221.834 >
< 119.602, 0, 222.943 >
< 119.602, 0, 224.052 >
< 119.602, 0, 225.161 >
< 119.602, 0, 226.27 >
< 119.602, 0, 227.38 >
< 121.456, 0, 228.489 >
< 121.456, 0, 228.489 >
< 123.31, 0, 229.598 >
< 123.31, 0, 230.707 >
< 124.238, 0, 230.707 >
< 124.238, 0, 230.707 >
< 125.165, 0, 232.925 >
< 126.092, 0, 235.144 >
< 126.092, 0, 236.253 >
< 127.946, 0, 238.471 >
< 128.873, 0, 240.69 >
< 128.873, 0, 242.908 >
< 128.873, 0, 241.799 >
< 128.873, 0, 241.799 >
< 128.873, 0, 240.69 >
< 129.801, 0, 240.69 >
< 129.801, 0, 238.471 >
< 129.801, 0, 237.362 >
< 129.801, 0, 237.362 >
< 129.801, 0, 236.253 >
< 129.801, 0, 236.253 >
< 129.801, 0, 235.144 >
< 129.801, 0, 235.144 >
< 129.801, 0, 234.035 >
< 129.801, 0, 234.035 >
< 129.801, 0, 234.035 >
< 129.801, 0, 234.035 >
< 129.801, 0, 234.035 >
< 131.655, 0, 232.925 >
< 131.655, 0, 232.925 >
< 131.655, 0, 232.925 >
< 131.655, 0, 232.925 >
< 131.655, 0, 232.925 >
< 131.655, 0, 232.925 >
< 131.655, 0, 232.925 >
< 132.582, 0, 232.925 >
< 132.582, 0, 232.925 >
< 132.582, 0, 232.925 >
< 132.582, 0, 232.925 >
< 132.582, 0, 232.925 >
< 132.582, 0, 232.925 >
< 132.582, 0, 232.925 >
< 134.436, 0, 232.925 >
< 134.436, 0, 232.925 >
< 134.436, 0, 232.925 >
< 134.436, 0, 232.925 >
< 134.436, 0, 232.925 >
< 134.436, 0, 232.925 >
< 135.363, 0, 232.925 >
< 135.363, 0, 232.925 >
< 135.363, 0, 232.925 >
< 136.291, 0, 232.925 >
< 138.145, 0, 234.035 >
< 138.145, 0, 235.144 >
< 139.072, 0, 236.253 >
< 139.999, 0, 236.253 >
< 139.999, 0, 236.253 >
< 141.853, 0, 237.362 >
< 142.781, 0, 239.58 >
< 142.781, 0, 245.126 >
< 142.781, 0, 247.345 >
< 142.781, 0, 249.563 >
< 142.781, 0, 250.672 >
< 141.853, 0, 252.891 >
< 141.853, 0, 252.891 >
< 141.853, 0, 254 >
< 139.999, 0, 257.327 >
< 139.999, 0, 257.327 >
< 139.072, 0, 259.546 >
< 136.291, 0, 260.655 >
< 132.582, 0, 266.201 >
< 129.801, 0, 268.419 >
< 128.873, 0, 268.419 >
< 126.092, 0, 269.528 >
< 125.165, 0, 270.637 >
< 125.165, 0, 270.637 >
< 124.238, 0, 271.746 >
< 123.31, 0, 272.856 >
< 121.456, 0, 272.856 >
< 121.456, 0, 272.856 >
< 121.456, 0, 273.965 >
< 121.456, 0, 273.965 >
< 119.602, 0, 275.074 >
< 119.602, 0, 273.965 >
< 119.602, 0, 272.856 >
< 119.602, 0, 273.965 >
< 119.602, 0, 275.074 >
< 118.675, 0, 276.183 >
< 117.748, 0, 277.292 >
< 116.82, 0, 277.292 >
< 116.82, 0, 278.401 >
< 114.966, 0, 278.401 >
< 114.966, 0, 278.401 >
< 114.039, 0, 279.511 >
< 112.185, 0, 280.62 >
< 112.185, 0, 280.62 >
< 111.258, 0, 281.729 >
< 111.258, 0, 281.729 >
< 110.33, 0, 281.729 >
< 108.476, 0, 282.838 >
< 108.476, 0, 282.838 >
< 107.549, 0, 283.947 >
< 105.695, 0, 283.947 >
< 104.768, 0, 283.947 >
< 101.986, 0, 285.056 >
< 101.986, 0, 283.947 >
< 101.986, 0, 283.947 >
< 99.2047, 0, 282.838 >
< 99.2047, 0, 281.729 >
< 99.2047, 0, 281.729 >
< 96.4232, 0, 279.511 >
< 95.4961, 0, 277.292 >
< 92.7146, 0, 277.292 >
< 92.7146, 0, 272.856 >
< 92.7146, 0, 272.856 >
< 92.7146, 0, 271.746 >
< 92.7146, 0, 270.637 >
< 92.7146, 0, 270.637 >
< 92.7146, 0, 269.528 >
< 92.7146, 0, 269.528 >
< 92.7146, 0, 268.419 >
< 92.7146, 0, 266.201 >
< 89.9332, 0, 265.091 >
< 89.9332, 0, 265.091 >
< 89.0061, 0, 263.982 >
< 87.1518, 0, 263.982 >
< 87.1518, 0, 263.982 >
< 86.2246, 0, 263.982 >
< 86.2246, 0, 263.982 >
< 86.2246, 0, 262.873 >
< 86.2246, 0, 262.873 >
< 84.3703, 0, 262.873 >
< 84.3703, 0, 262.873 >
< 84.3703, 0, 261.764 >
< 84.3703, 0, 261.764 >
< 84.3703, 0, 261.764 >
< 84.3703, 0, 261.764 >
< 84.3703, 0, 260.655 >
< 84.3703, 0, 261.764 >
< 86.2246, 0, 262.873 >
< 87.1518, 0, 263.982 >
< 87.1518, 0, 266.201 >
< 87.1518, 0, 266.201 >
< 87.1518, 0, 265.091 >
< 89.0061, 0, 266.201 >
< 89.0061, 0, 266.201 >
< 89.9332, 0, 266.201 >
< 89.9332, 0, 267.31 >
< 89.9332, 0, 267.31 >
< 89.9332, 0, 267.31 >
< 89.9332, 0, 268.419 >
< 91.7875, 0, 267.31 >
< 91.7875, 0, 266.201 >
< 89.9332, 0, 265.091 >
< 89.9332, 0, 263.982 >
< 89.9332, 0, 262.873 >
< 89.9332, 0, 262.873 >
< 89.9332, 0, 260.655 >
< 89.9332, 0, 260.655 >
< 89.9332, 0, 260.655 >
< 91.7875, 0, 259.546 >
< 91.7875, 0, 259.546 >
< 91.7875, 0, 259.546 >
< 91.7875, 0, 258.436 >
< 91.7875, 0, 258.436 >
< 91.7875, 0, 258.436 >
< 91.7875, 0, 257.327 >
< 91.7875, 0, 257.327 >
< 91.7875, 0, 257.327 >
< 91.7875, 0, 257.327 >
< 91.7875, 0, 257.327 >
< 92.7146, 0, 256.218 >
< 92.7146, 0, 256.218 >
< 92.7146, 0, 256.218 >
< 92.7146, 0, 256.218 >
< 92.7146, 0, 256.218 >
< 92.7146, 0, 256.218 >
< 92.7146, 0, 256.218 >
< 92.7146, 0, 255.109 >
< 92.7146, 0, 255.109 >
< 92.7146, 0, 255.109 >
< 92.7146, 0, 255.109 >
< 92.7146, 0, 255.109 >
< 92.7146, 0, 255.109 >
< 92.7146, 0, 255.109 >
< 92.7146, 0, 255.109 >
< 92.7146, 0, 255.109 >
< 92.7146, 0, 255.109 >
< 92.7146, 0, 255.109 >
< 92.7146, 0, 255.109 >
< 92.7146, 0, 255.109 >
< 92.7146, 0, 255.109 >
< 95.4961, 0, 255.109 >
< 95.4961, 0, 255.109 >
< 95.4961, 0, 255.109 >
< 95.4961, 0, 254 >
< 96.4232, 0, 254 >
< 96.4232, 0, 254 >
< 96.4232, 0, 254 >
< 96.4232, 0, 254 >
< 96.4232, 0, 254 >
< 98.2775, 0, 254 >
< 98.2775, 0, 254 >
< 99.2047, 0, 254 >
< 99.2047, 0, 254 >
< 101.986, 0, 252.891 >
< 104.768, 0, 251.781 >
< 104.768, 0, 251.781 >
< 104.768, 0, 251.781 >
< 105.695, 0, 251.781 >
< 105.695, 0, 250.672 >
< 107.549, 0, 250.672 >
< 107.549, 0, 250.672 >
< 108.476, 0, 250.672 >
< 108.476, 0, 250.672 >
< 110.33, 0, 250.672 >
< 110.33, 0, 250.672 >
< 110.33, 0, 250.672 >
< 110.33, 0, 250.672 >
< 114.039, 0, 245.126 >
< 114.966, 0, 245.126 >
< 116.82, 0, 245.126 >
< 105.695, 0, 271.746 >
< 105.695, 0, 271.746 >
< 107.549, 0, 270.637 >
< 108.476, 0, 269.528 >
< 107.549, 0, 269.528 >
< 105.695, 0, 269.528 >
< 105.695, 0, 269.528 >
< 105.695, 0, 270.637 >
< 104.768, 0, 271.746 >
< 101.986, 0, 273.965 >
< 101.986, 0, 275.074 >
< 99.2047, 0, 276.183 >
< 99.2047, 0, 276.183 >
< 99.2047, 0, 276.183 >
< 99.2047, 0, 276.183 >
< 99.2047, 0, 276.183 >
< 99.2047, 0, 276.183 >
< 99.2047, 0, 276.183 >
< 99.2047, 0, 276.183 >
< 99.2047, 0, 276.183 >
< 99.2047, 0, 277.292 >
< 99.2047, 0, 277.292 >
< 99.2047, 0, 277.292 >
< 99.2047, 0, 276.183 >
< 101.986, 0, 273.965 >
< 104.768, 0, 271.746 >
< 104.768, 0, 270.637 >
< 104.768, 0, 268.419 >
< 104.768, 0, 269.528 >
< 107.549, 0, 266.201 >
< 114.039, 0, 251.781 >
< 114.039, 0, 249.563 >
< 114.966, 0, 248.454 >
< 114.966, 0, 247.345 >
< 114.966, 0, 246.236 >
< 116.82, 0, 244.017 >
< 116.82, 0, 244.017 >
< 116.82, 0, 242.908 >
< 116.82, 0, 242.908 >
< 116.82, 0, 241.799 >
< 117.748, 0, 241.799 >
< 116.82, 0, 240.69 >
< 116.82, 0, 240.69 >
< 116.82, 0, 240.69 >
< 116.82, 0, 240.69 >
< 116.82, 0, 240.69 >
< 116.82, 0, 240.69 >
< 116.82, 0, 240.69 >
< 116.82, 0, 241.799 >
< 114.039, 0, 242.908 >
< 111.258, 0, 248.454 >
< 108.476, 0, 249.563 >
< 107.549, 0, 250.672 >
< 104.768, 0, 254 >
< 104.768, 0, 256.218 >
< 101.986, 0, 258.436 >
< 101.986, 0, 259.546 >
< 99.2047, 0, 261.764 >
< 99.2047, 0, 262.873 >
< 96.4232, 0, 265.091 >
< 96.4232, 0, 266.201 >
< 95.4961, 0, 266.201 >
< 95.4961, 0, 268.419 >
< 92.7146, 0, 268.419 >
< 92.7146, 0, 269.528 >
< 91.7875, 0, 271.746 >
< 91.7875, 0, 271.746 >
< 91.7875, 0, 272.856 >
< 89.9332, 0, 273.965 >
< 91.7875, 0, 271.746 >
< 92.7146, 0, 269.528 >
< 92.7146, 0, 271.746 >
< 91.7875, 0, 271.746 >
< 91.7875, 0, 272.856 >
< 92.7146, 0, 272.856 >
< 91.7875, 0, 272.856 >
< 91.7875, 0, 272.856 >
< 89.9332, 0, 273.965 >
< 89.0061, 0, 275.074 >
< 89.0061, 0, 276.183 >
< 87.1518, 0, 276.183 >
< 89.0061, 0, 277.292 >
< 87.1518, 0, 277.292 >
< 87.1518, 0, 277.292 >
< 89.0061, 0, 278.401 >
< 87.1518, 0, 278.401 >
< 89.0061, 0, 278.401 >
< 87.1518, 0, 278.401 >
< 89.0061, 0, 279.511 >
< 89.0061, 0, 279.511 >
< 89.9332, 0, 280.62 >
< 89.9332, 0, 280.62 >
< 89.9332, 0, 280.62 >
< 89.9332, 0, 281.729 >
< 89.9332, 0, 281.729 >
< 89.9332, 0, 281.729 >
< 89.0061, 0, 281.729 >
< 89.0061, 0, 281.729 >
< 89.0061, 0, 281.729 >
< 87.1518, 0, 283.947 >
< 89.0061, 0, 283.947 >
< 89.0061, 0, 283.947 >
< 89.0061, 0, 283.947 >
< 89.0061, 0, 283.947 >
< 89.0061, 0, 283.947 >
< 89.0061, 0, 283.947 >
< 89.9332, 0, 283.947 >
< 89.9332, 0, 283.947 >
< 89.0061, 0, 285.056 >
< 89.9332, 0, 285.056 >
< 89.9332, 0, 285.056 >
< 91.7875, 0, 285.056 >
< 91.7875, 0, 285.056 >
< 91.7875, 0, 286.166 >
< 91.7875, 0, 286.166 >
< 89.9332, 0, 287.275 >
< 89.9332, 0, 287.275 >
< 89.9332, 0, 287.275 >
< 89.9332, 0, 287.275 >
< 89.0061, 0, 287.275 >
< 89.9332, 0, 287.275 >
< 89.9332, 0, 287.275 >
< 89.9332, 0, 287.275 >
< 89.9332, 0, 287.275 >
< 89.9332, 0, 287.275 >
< 89.9332, 0, 287.275 >
< 89.9332, 0, 287.275 >
< 89.0061, 0, 287.275 >
< 89.9332, 0, 287.275 >
< 89.9332, 0, 287.275 >
< 89.9332, 0, 287.275 >
< 91.7875, 0, 287.275 >
< 91.7875, 0, 287.275 >
< 92.7146, 0, 288.384 >
< 92.7146, 0, 288.384 >
< 92.7146, 0, 288.384 >
< 95.4961, 0, 289.493 >
< 92.7146, 0, 289.493 >
< 95.4961, 0, 289.493 >
< 95.4961, 0, 289.493 >
< 95.4961, 0, 289.493 >
< 95.4961, 0, 289.493 >
< 95.4961, 0, 289.493 >
< 95.4961, 0, 289.493 >
< 92.7146, 0, 289.493 >
< 92.7146, 0, 289.493 >
< 92.7146, 0, 289.493 >
< 92.7146, 0, 289.493 >
< 92.7146, 0, 289.493 >
< 92.7146, 0, 289.493 >
< 92.7146, 0, 289.493 >
< 92.7146, 0, 289.493 >
< 95.4961, 0, 288.384 >
< 95.4961, 0, 288.384 >
< 96.4232, 0, 286.166 >
< 98.2775, 0, 286.166 >
< 98.2775, 0, 285.056 >
< 99.2047, 0, 283.947 >
< 99.2047, 0, 282.838 >
< 99.2047, 0, 282.838 >
< 99.2047, 0, 281.729 >
< 101.986, 0, 280.62 >
< 101.986, 0, 280.62 >
< 101.986, 0, 281.729 >
< 99.2047, 0, 282.838 >
< 101.986, 0, 281.729 >
< 101.986, 0, 280.62 >
< 101.986, 0, 279.511 >
< 104.768, 0, 278.401 >
< 104.768, 0, 278.401 >
< 104.768, 0, 277.292 >
< 105.695, 0, 277.292 >
< 105.695, 0, 276.183 >
< 107.549, 0, 276.183 >
< 107.549, 0, 275.074 >
< 108.476, 0, 275.074 >
< 108.476, 0, 275.074 >
< 108.476, 0, 273.965 >
< 110.33, 0, 273.965 >
< 110.33, 0, 273.965 >
< 110.33, 0, 273.965 >
< 111.258, 0, 275.074 >
< 111.258, 0, 275.074 >
< 112.185, 0, 275.074 >
< 112.185, 0, 275.074 >
< 112.185, 0, 275.074 >
< 112.185, 0, 276.183 >
< 114.039, 0, 276.183 >
< 114.039, 0, 276.183 >
< 114.039, 0, 276.183 >
< 114.039, 0, 276.183 >
< 114.966, 0, 277.292 >
< 114.966, 0, 277.292 >
< 114.966, 0, 277.292 >
< 114.966, 0, 277.292 >
< 114.966, 0, 277.292 >
< 114.966, 0, 277.292 >
< 114.966, 0, 277.292 >
< 116.82, 0, 277.292 >
< 116.82, 0, 277.292 >
< 116.82, 0, 277.292 >
< 116.82, 0, 277.292 >
< 116.82, 0, 278.401 >
< 114.966, 0, 279.511 >
< 114.966, 0, 281.729 >
< 114.966, 0, 281.729 >
< 116.82, 0, 280.62 >
< 116.82, 0, 280.62 >
< 116.82, 0, 280.62 >
< 116.82, 0, 281.729 >
< 116.82, 0, 282.838 >
< 116.82, 0, 283.947 >
< 114.966, 0, 283.947 >
< 116.82, 0, 283.947 >
< 116.82, 0, 285.056 >
< 114.966, 0, 286.166 >
< 114.039, 0, 295.039 >
< 114.039, 0, 296.148 >
< 114.039, 0, 295.039 >
< 114.039, 0, 296.148 >
< 114.039, 0, 296.148 >
< 114.039, 0, 296.148 >
< 114.039, 0, 296.148 >
< 114.039, 0, 296.148 >
< 114.966, 0, 295.039 >
< 116.82, 0, 295.039 >
< 116.82, 0, 295.039 >
< 116.82, 0, 295.039 >
< 116.82, 0, 295.039 >
< 116.82, 0, 295.039 >
< 116.82, 0, 295.039 >
< 116.82, 0, 295.039 >
< 117.748, 0, 295.039 >
< 117.748, 0, 293.93 >
< 118.675, 0, 292.821 >
< 118.675, 0, 292.821 >
< 117.748, 0, 293.93 >
< 117.748, 0, 295.039 >
< 118.675, 0, 295.039 >
< 118.675, 0, 295.039 >
< 118.675, 0, 295.039 >
< 118.675, 0, 293.93 >
< 119.602, 0, 292.821 >
< 119.602, 0, 293.93 >
< 118.675, 0, 295.039 >
< 118.675, 0, 295.039 >
< 119.602, 0, 295.039 >
< 119.602, 0, 295.039 >
< 119.602, 0, 295.039 >
< 119.602, 0, 295.039 >
< 119.602, 0, 296.148 >
< 119.602, 0, 296.148 >
< 118.675, 0, 296.148 >
< 119.602, 0, 296.148 >
< 121.456, 0, 295.039 >
